record_key,xml_path,split,triple_bucket,category,eid,declared_size_raw,declared_size,declared_size_valid,expected_triple_count,source_triple_count,english_lexicalisations,english_lids_unique,es_target_triple_count,es_target_lexicalisations,es_target_lids_unique,es_lid_set_equal,ca_target_triple_count,ca_target_lexicalisations,ca_target_lids_unique,ca_lid_set_equal
train/4triples/Politician.xml::Id46,train/4triples/Politician.xml,train,4triples,Politician,Id46,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id47,train/4triples/Politician.xml,train,4triples,Politician,Id47,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id48,train/4triples/Politician.xml,train,4triples,Politician,Id48,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id49,train/4triples/Politician.xml,train,4triples,Politician,Id49,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id50,train/4triples/Politician.xml,train,4triples,Politician,Id50,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id51,train/4triples/Politician.xml,train,4triples,Politician,Id51,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id52,train/4triples/Politician.xml,train,4triples,Politician,Id52,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id53,train/4triples/Politician.xml,train,4triples,Politician,Id53,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id54,train/4triples/Politician.xml,train,4triples,Politician,Id54,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id55,train/4triples/Politician.xml,train,4triples,Politician,Id55,4,4,True,4,4,2,True,4,2,True,True,4,2,True,True
train/4triples/Politician.xml::Id56,train/4triples/Politician.xml,train,4triples,Politician,Id56,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id57,train/4triples/Politician.xml,train,4triples,Politician,Id57,4,4,True,4,4,4,True,4,4,True,True,4,4,True,True
train/4triples/Politician.xml::Id58,train/4triples/Politician.xml,train,4triples,Politician,Id58,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id59,train/4triples/Politician.xml,train,4triples,Politician,Id59,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id60,train/4triples/Politician.xml,train,4triples,Politician,Id60,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id61,train/4triples/Politician.xml,train,4triples,Politician,Id61,4,4,True,4,4,2,True,4,2,True,True,4,2,True,True
train/4triples/Politician.xml::Id62,train/4triples/Politician.xml,train,4triples,Politician,Id62,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id63,train/4triples/Politician.xml,train,4triples,Politician,Id63,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id64,train/4triples/Politician.xml,train,4triples,Politician,Id64,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id65,train/4triples/Politician.xml,train,4triples,Politician,Id65,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id66,train/4triples/Politician.xml,train,4triples,Politician,Id66,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id67,train/4triples/Politician.xml,train,4triples,Politician,Id67,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id68,train/4triples/Politician.xml,train,4triples,Politician,Id68,4,4,True,4,4,2,True,4,2,True,True,4,2,True,True
train/4triples/Politician.xml::Id69,train/4triples/Politician.xml,train,4triples,Politician,Id69,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id70,train/4triples/Politician.xml,train,4triples,Politician,Id70,4,4,True,4,4,2,True,4,2,True,True,4,2,True,True
train/4triples/Politician.xml::Id71,train/4triples/Politician.xml,train,4triples,Politician,Id71,4,4,True,4,4,2,True,4,2,True,True,4,2,True,True
train/4triples/Politician.xml::Id72,train/4triples/Politician.xml,train,4triples,Politician,Id72,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id73,train/4triples/Politician.xml,train,4triples,Politician,Id73,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id74,train/4triples/Politician.xml,train,4triples,Politician,Id74,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id75,train/4triples/Politician.xml,train,4triples,Politician,Id75,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id76,train/4triples/Politician.xml,train,4triples,Politician,Id76,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id77,train/4triples/Politician.xml,train,4triples,Politician,Id77,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id78,train/4triples/Politician.xml,train,4triples,Politician,Id78,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id79,train/4triples/Politician.xml,train,4triples,Politician,Id79,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id80,train/4triples/Politician.xml,train,4triples,Politician,Id80,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id81,train/4triples/Politician.xml,train,4triples,Politician,Id81,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id82,train/4triples/Politician.xml,train,4triples,Politician,Id82,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id83,train/4triples/Politician.xml,train,4triples,Politician,Id83,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id84,train/4triples/Politician.xml,train,4triples,Politician,Id84,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id85,train/4triples/Politician.xml,train,4triples,Politician,Id85,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id86,train/4triples/Politician.xml,train,4triples,Politician,Id86,4,4,True,4,4,2,True,4,2,True,True,4,2,True,True
train/4triples/Politician.xml::Id87,train/4triples/Politician.xml,train,4triples,Politician,Id87,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id88,train/4triples/Politician.xml,train,4triples,Politician,Id88,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id89,train/4triples/Politician.xml,train,4triples,Politician,Id89,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id90,train/4triples/Politician.xml,train,4triples,Politician,Id90,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id91,train/4triples/Politician.xml,train,4triples,Politician,Id91,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id92,train/4triples/Politician.xml,train,4triples,Politician,Id92,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id93,train/4triples/Politician.xml,train,4triples,Politician,Id93,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id94,train/4triples/Politician.xml,train,4triples,Politician,Id94,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id95,train/4triples/Politician.xml,train,4triples,Politician,Id95,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id96,train/4triples/Politician.xml,train,4triples,Politician,Id96,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id97,train/4triples/Politician.xml,train,4triples,Politician,Id97,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id98,train/4triples/Politician.xml,train,4triples,Politician,Id98,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id99,train/4triples/Politician.xml,train,4triples,Politician,Id99,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id100,train/4triples/Politician.xml,train,4triples,Politician,Id100,4,4,True,4,4,2,True,4,2,True,True,4,2,True,True
train/4triples/Politician.xml::Id101,train/4triples/Politician.xml,train,4triples,Politician,Id101,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id102,train/4triples/Politician.xml,train,4triples,Politician,Id102,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id103,train/4triples/Politician.xml,train,4triples,Politician,Id103,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id104,train/4triples/Politician.xml,train,4triples,Politician,Id104,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id105,train/4triples/Politician.xml,train,4triples,Politician,Id105,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id106,train/4triples/Politician.xml,train,4triples,Politician,Id106,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id107,train/4triples/Politician.xml,train,4triples,Politician,Id107,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id108,train/4triples/Politician.xml,train,4triples,Politician,Id108,4,4,True,4,4,2,True,4,2,True,True,4,2,True,True
train/4triples/Politician.xml::Id109,train/4triples/Politician.xml,train,4triples,Politician,Id109,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id110,train/4triples/Politician.xml,train,4triples,Politician,Id110,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id111,train/4triples/Politician.xml,train,4triples,Politician,Id111,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id112,train/4triples/Politician.xml,train,4triples,Politician,Id112,4,4,True,4,4,2,True,4,2,True,True,4,2,True,True
train/4triples/Politician.xml::Id113,train/4triples/Politician.xml,train,4triples,Politician,Id113,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id114,train/4triples/Politician.xml,train,4triples,Politician,Id114,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id115,train/4triples/Politician.xml,train,4triples,Politician,Id115,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id116,train/4triples/Politician.xml,train,4triples,Politician,Id116,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id117,train/4triples/Politician.xml,train,4triples,Politician,Id117,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id118,train/4triples/Politician.xml,train,4triples,Politician,Id118,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id119,train/4triples/Politician.xml,train,4triples,Politician,Id119,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id120,train/4triples/Politician.xml,train,4triples,Politician,Id120,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id121,train/4triples/Politician.xml,train,4triples,Politician,Id121,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id122,train/4triples/Politician.xml,train,4triples,Politician,Id122,4,4,True,4,4,2,True,4,2,True,True,4,2,True,True
train/4triples/Politician.xml::Id123,train/4triples/Politician.xml,train,4triples,Politician,Id123,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id124,train/4triples/Politician.xml,train,4triples,Politician,Id124,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id125,train/4triples/Politician.xml,train,4triples,Politician,Id125,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id126,train/4triples/Politician.xml,train,4triples,Politician,Id126,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id127,train/4triples/Politician.xml,train,4triples,Politician,Id127,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id128,train/4triples/Politician.xml,train,4triples,Politician,Id128,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id129,train/4triples/Politician.xml,train,4triples,Politician,Id129,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id130,train/4triples/Politician.xml,train,4triples,Politician,Id130,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id131,train/4triples/Politician.xml,train,4triples,Politician,Id131,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id132,train/4triples/Politician.xml,train,4triples,Politician,Id132,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id133,train/4triples/Politician.xml,train,4triples,Politician,Id133,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id134,train/4triples/Politician.xml,train,4triples,Politician,Id134,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id135,train/4triples/Politician.xml,train,4triples,Politician,Id135,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id136,train/4triples/Politician.xml,train,4triples,Politician,Id136,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id137,train/4triples/Politician.xml,train,4triples,Politician,Id137,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id138,train/4triples/Politician.xml,train,4triples,Politician,Id138,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id139,train/4triples/Politician.xml,train,4triples,Politician,Id139,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id140,train/4triples/Politician.xml,train,4triples,Politician,Id140,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id141,train/4triples/Politician.xml,train,4triples,Politician,Id141,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id142,train/4triples/Politician.xml,train,4triples,Politician,Id142,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id143,train/4triples/Politician.xml,train,4triples,Politician,Id143,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id144,train/4triples/Politician.xml,train,4triples,Politician,Id144,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id145,train/4triples/Politician.xml,train,4triples,Politician,Id145,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id146,train/4triples/Politician.xml,train,4triples,Politician,Id146,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id147,train/4triples/Politician.xml,train,4triples,Politician,Id147,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id148,train/4triples/Politician.xml,train,4triples,Politician,Id148,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id149,train/4triples/Politician.xml,train,4triples,Politician,Id149,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id150,train/4triples/Politician.xml,train,4triples,Politician,Id150,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id151,train/4triples/Politician.xml,train,4triples,Politician,Id151,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id152,train/4triples/Politician.xml,train,4triples,Politician,Id152,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id153,train/4triples/Politician.xml,train,4triples,Politician,Id153,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id154,train/4triples/Politician.xml,train,4triples,Politician,Id154,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id155,train/4triples/Politician.xml,train,4triples,Politician,Id155,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id156,train/4triples/Politician.xml,train,4triples,Politician,Id156,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id157,train/4triples/Politician.xml,train,4triples,Politician,Id157,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id158,train/4triples/Politician.xml,train,4triples,Politician,Id158,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id159,train/4triples/Politician.xml,train,4triples,Politician,Id159,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id160,train/4triples/Politician.xml,train,4triples,Politician,Id160,4,4,True,4,4,2,True,4,2,True,True,4,2,True,True
train/4triples/Politician.xml::Id161,train/4triples/Politician.xml,train,4triples,Politician,Id161,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id162,train/4triples/Politician.xml,train,4triples,Politician,Id162,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id163,train/4triples/Politician.xml,train,4triples,Politician,Id163,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id164,train/4triples/Politician.xml,train,4triples,Politician,Id164,4,4,True,4,4,2,True,4,2,True,True,4,2,True,True
train/4triples/Politician.xml::Id165,train/4triples/Politician.xml,train,4triples,Politician,Id165,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id166,train/4triples/Politician.xml,train,4triples,Politician,Id166,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id167,train/4triples/Politician.xml,train,4triples,Politician,Id167,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id168,train/4triples/Politician.xml,train,4triples,Politician,Id168,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id169,train/4triples/Politician.xml,train,4triples,Politician,Id169,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id170,train/4triples/Politician.xml,train,4triples,Politician,Id170,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id171,train/4triples/Politician.xml,train,4triples,Politician,Id171,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id172,train/4triples/Politician.xml,train,4triples,Politician,Id172,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id173,train/4triples/Politician.xml,train,4triples,Politician,Id173,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id174,train/4triples/Politician.xml,train,4triples,Politician,Id174,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id175,train/4triples/Politician.xml,train,4triples,Politician,Id175,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id176,train/4triples/Politician.xml,train,4triples,Politician,Id176,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id177,train/4triples/Politician.xml,train,4triples,Politician,Id177,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id178,train/4triples/Politician.xml,train,4triples,Politician,Id178,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id179,train/4triples/Politician.xml,train,4triples,Politician,Id179,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id180,train/4triples/Politician.xml,train,4triples,Politician,Id180,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id181,train/4triples/Politician.xml,train,4triples,Politician,Id181,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id182,train/4triples/Politician.xml,train,4triples,Politician,Id182,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id183,train/4triples/Politician.xml,train,4triples,Politician,Id183,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id184,train/4triples/Politician.xml,train,4triples,Politician,Id184,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id185,train/4triples/Politician.xml,train,4triples,Politician,Id185,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id186,train/4triples/Politician.xml,train,4triples,Politician,Id186,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id187,train/4triples/Politician.xml,train,4triples,Politician,Id187,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id188,train/4triples/Politician.xml,train,4triples,Politician,Id188,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id189,train/4triples/Politician.xml,train,4triples,Politician,Id189,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id190,train/4triples/Politician.xml,train,4triples,Politician,Id190,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id191,train/4triples/Politician.xml,train,4triples,Politician,Id191,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id192,train/4triples/Politician.xml,train,4triples,Politician,Id192,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id193,train/4triples/Politician.xml,train,4triples,Politician,Id193,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id194,train/4triples/Politician.xml,train,4triples,Politician,Id194,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id195,train/4triples/Politician.xml,train,4triples,Politician,Id195,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id196,train/4triples/Politician.xml,train,4triples,Politician,Id196,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id197,train/4triples/Politician.xml,train,4triples,Politician,Id197,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id198,train/4triples/Politician.xml,train,4triples,Politician,Id198,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id199,train/4triples/Politician.xml,train,4triples,Politician,Id199,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id200,train/4triples/Politician.xml,train,4triples,Politician,Id200,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id201,train/4triples/Politician.xml,train,4triples,Politician,Id201,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id202,train/4triples/Politician.xml,train,4triples,Politician,Id202,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id203,train/4triples/Politician.xml,train,4triples,Politician,Id203,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id204,train/4triples/Politician.xml,train,4triples,Politician,Id204,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id205,train/4triples/Politician.xml,train,4triples,Politician,Id205,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id206,train/4triples/Politician.xml,train,4triples,Politician,Id206,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id207,train/4triples/Politician.xml,train,4triples,Politician,Id207,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id208,train/4triples/Politician.xml,train,4triples,Politician,Id208,4,4,True,4,4,2,True,4,2,True,True,4,2,True,True
train/4triples/Politician.xml::Id209,train/4triples/Politician.xml,train,4triples,Politician,Id209,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id210,train/4triples/Politician.xml,train,4triples,Politician,Id210,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id211,train/4triples/Politician.xml,train,4triples,Politician,Id211,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id212,train/4triples/Politician.xml,train,4triples,Politician,Id212,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id213,train/4triples/Politician.xml,train,4triples,Politician,Id213,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id214,train/4triples/Politician.xml,train,4triples,Politician,Id214,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id215,train/4triples/Politician.xml,train,4triples,Politician,Id215,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id216,train/4triples/Politician.xml,train,4triples,Politician,Id216,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id217,train/4triples/Politician.xml,train,4triples,Politician,Id217,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id218,train/4triples/Politician.xml,train,4triples,Politician,Id218,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id219,train/4triples/Politician.xml,train,4triples,Politician,Id219,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id220,train/4triples/Politician.xml,train,4triples,Politician,Id220,4,4,True,4,4,2,True,4,2,True,True,4,2,True,True
train/4triples/Politician.xml::Id221,train/4triples/Politician.xml,train,4triples,Politician,Id221,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id222,train/4triples/Politician.xml,train,4triples,Politician,Id222,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id223,train/4triples/Politician.xml,train,4triples,Politician,Id223,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id224,train/4triples/Politician.xml,train,4triples,Politician,Id224,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id225,train/4triples/Politician.xml,train,4triples,Politician,Id225,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id226,train/4triples/Politician.xml,train,4triples,Politician,Id226,4,4,True,4,4,2,True,4,2,True,True,4,2,True,True
train/4triples/Politician.xml::Id227,train/4triples/Politician.xml,train,4triples,Politician,Id227,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id228,train/4triples/Politician.xml,train,4triples,Politician,Id228,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id229,train/4triples/Politician.xml,train,4triples,Politician,Id229,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id230,train/4triples/Politician.xml,train,4triples,Politician,Id230,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id231,train/4triples/Politician.xml,train,4triples,Politician,Id231,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
train/4triples/Politician.xml::Id232,train/4triples/Politician.xml,train,4triples,Politician,Id232,4,4,True,4,4,3,True,4,3,True,True,4,3,True,True
