kind,lang,source_token,source_query_text,mt_nllb,mt_madlad,mt_salamandra,vote_threshold,sim_nllb_madlad,sim_nllb_salamandra,sim_madlad_salamandra,agree_nllb_madlad,agree_nllb_salamandra,agree_madlad_salamandra,mt_voted,final_text,final_source,processed_at,cos_en_nllb,cos_en_madlad,cos_en_salamandra,gte_winner,lang_nllb,lang_madlad,lang_salamandra,output_token
relation,en,Significat,Significat,Meaning,Significant,Meaning,0.9,0.0,0.0,0.0,0,0,0,Meaning,Meaning,mt_vote,2026-03-19T13:17:04,,,,,en,en,en,Meaning
relation,en,Sobrenom,Sobrenom,Last name,Nickname,Nickname,0.9,0.0,0.0,1.0,0,0,1,Nickname,Nickname,mt_vote_revoted_gte_langfilter,2026-03-19T13:41:07,,0.7494982481002808,0.7494982481002808,salamandra,en,sv,sv,Nickname
relation,en,SubgènereDeMúsica,Subgènere De Música,Subgenre of music,Music Subgenre,Musical Subgenre,0.9,0.0,0.0,0.0,0,0,0,Music Subgenre,Music Subgenre,mt_vote,2026-03-19T13:17:05,,,,,en,en,en,MusicSubgenre
relation,en,Subsidiària,Subsidiària,Subsidiary,Subsidiary,Subsidiary,0.9,1.0,1.0,1.0,1,1,1,Subsidiary,Subsidiary,mt_vote_revoted_gte_langfilter,2026-03-19T13:41:07,0.9298098087310792,0.9298098087310792,0.9298098087310792,nllb,es,es,es,Subsidiary
relation,en,Successor,Successor,Successor,Successor,Successor,0.9,0.0,0.0,0.0,0,0,0,Successor,Successor,mt_vote,2026-03-19T13:17:06,,,,,en,en,en,Successor
relation,en,Sèrie,Sèrie,Serious,Series,Series,0.9,0.0,0.0,0.0,0,0,0,Series,Series,mt_vote,2026-03-19T13:17:06,,,,,en,en,en,Series
relation,en,Temperatura,Temperatura,Temperature,Temperature,Temperature,0.9,0.0,0.0,0.0,0,0,0,Temperature,Temperature,mt_vote,2026-03-19T13:17:06,,,,,en,en,en,Temperature
relation,en,TemperaturaDeServir,Temperatura De Servir,Serving Temperature,Temperature of Serving,Serving Temperature,0.9,0.0,0.0,0.0,0,0,0,Serving Temperature,Serving Temperature,mt_vote,2026-03-19T13:17:07,,,,,en,en,en,ServingTemperature
relation,en,TemperaturaMitjana,Temperatura Mitjana,Average temperature,Average Temperature,Average Temperature,0.9,0.0,0.0,0.0,0,0,0,Average temperature,Average temperature,mt_vote,2026-03-19T13:17:08,,,,,en,en,en,AverageTemperature
relation,en,TemperaturaMàxima,Temperatura Màxima,Temperature at peak,Maximum Temperature,Maximum Temperature,0.9,0.0,0.0,1.0,0,0,1,Maximum Temperature,Maximum Temperature,mt_vote_revoted_gte_langfilter,2026-03-19T13:41:07,,0.91353440284729,0.91353440284729,salamandra,en,de,de,MaximumTemperature
relation,en,TemperaturaMínima,Temperatura Mínima,Temperature at lowest point,Minimum Temperature,Minimum Temperature,0.9,0.0,0.0,1.0,0,0,1,Minimum Temperature,Minimum Temperature,mt_vote_revoted_gte_langfilter,2026-03-19T13:41:07,,0.8968836665153503,0.8968836665153503,salamandra,en,de,de,MinimumTemperature
relation,en,Temporada,Temporada,Season,Season,Season,0.9,0.0,0.0,0.0,0,0,0,Season,Season,mt_vote,2026-03-19T13:17:10,,,,,en,en,en,Season
relation,en,TempsAL'espai,Temps AL'espai,Time in space,Time IN Space,Time IN Space,0.9,0.0,0.0,0.0,0,0,0,Time in space,Time in space,mt_vote,2026-03-19T13:17:10,,,,,en,en,en,TimeInSpace
relation,en,TempsD'execució,Temps D'execució,Running time,Runtime,Runtime,0.9,0.0,0.0,0.0,0,0,0,Runtime,Runtime,mt_vote,2026-03-19T13:17:10,,,,,en,en,en,Runtime
relation,en,Terra,Terra,Earth,Terra,Earth,0.9,0.0,0.0,0.0,0,0,0,Earth,Earth,mt_vote,2026-03-19T13:17:11,,,,,en,en,en,Earth
relation,en,Tipus,Tipus,Types,Type,Type,0.9,0.0,0.0,0.0,0,0,0,Type,Type,mt_vote,2026-03-19T13:17:11,,,,,en,en,en,Type
relation,en,TipusD'edifici,Tipus D'edifici,Types of building,Type of building,Type of building,0.9,0.0,0.0,0.0,0,0,0,Type of building,Type of building,mt_vote,2026-03-19T13:17:12,,,,,en,en,en,TypeOfBuilding
relation,en,TipusDeGovern,Tipus De Govern,Types of Government,Type of Government,Type Of Government,0.9,0.0,0.0,0.0,0,0,0,Type of Government,Type of Government,mt_vote,2026-03-19T13:17:12,,,,,en,en,en,TypeOfGovernment
relation,en,TipusDeMitjans,Tipus De Mitjans,Types of Means,Media Type,Media Type,0.9,0.0,0.0,0.0,0,0,0,Media Type,Media Type,mt_vote,2026-03-19T13:17:13,,,,,en,en,en,MediaType
relation,en,TipusDePart,Tipus De Part,Types of Part,Type of delivery,Type Of Part,0.9,0.0,0.0,0.0,0,0,0,Types of Part,Types of Part,mt_vote,2026-03-19T13:17:13,,,,,en,en,en,TypesOfPart
relation,en,TipusDePotència,Tipus De Potència,Types of Power,Power Type,Power Type,0.9,0.0,0.0,0.0,0,0,0,Power Type,Power Type,mt_vote,2026-03-19T13:17:14,,,,,en,en,en,PowerType
relation,en,TipusDeSuperfícieDeLa3aPista,Tipus De Superfície De La3a Pista,Surface types of the third runway,Surface Type Of The 3rd Track,Type of surface of the third runway,0.9,0.0,0.0,0.0,0,0,0,Surface types of the third runway,Surface types of the third runway,mt_vote,2026-03-19T13:17:15,,,,,en,en,en,SurfaceTypesOfTheThirdRunway
relation,en,TipusDeSuperfícieDeLa4aPista,Tipus De Superfície De La4a Pista,Surface types of the 4th runway,Surface Type Of The 4th Track,Type of surface of the fourth runway,0.9,0.0,0.0,0.0,0,0,0,Surface types of the 4th runway,Surface types of the 4th runway,mt_vote,2026-03-19T13:17:16,,,,,en,en,en,SurfaceTypesOfThe4thRunway
relation,en,TipusDeSuperfícieDeLa5aPista,Tipus De Superfície De La5a Pista,Surface types of the 5th runway,Surface Type Of The 5th Track,Type of Surface of the 5th Track,0.9,0.0,0.0,0.0,0,0,0,Surface Type Of The 5th Track,Surface Type Of The 5th Track,mt_vote,2026-03-19T13:17:17,,,,,en,en,en,SurfaceTypeOfThe5thTrack
relation,en,TipusDeSuperfícieDeLaPrimeraPista,Tipus De Superfície De La Primera Pista,Surface Types of the First Clue,Type Of Surface Of The First Track,Type Of Surface Of The First Track,0.9,0.0,0.0,0.0,0,0,0,Type Of Surface Of The First Track,Type Of Surface Of The First Track,mt_vote,2026-03-19T13:17:17,,,,,en,en,en,TypeOfSurfaceOfTheFirstTrack
relation,en,TipusDeSuperfícieDeLaSegonaPista,Tipus De Superfície De La Segona Pista,Surface Types of the Second Track,Second Track Surface Type,Type Of Second Runway Surface,0.9,0.0,0.0,0.0,0,0,0,Type Of Second Runway Surface,Type Of Second Runway Surface,mt_vote,2026-03-19T13:17:18,,,,,en,en,en,TypeOfSecondRunwaySurface
relation,en,TipusDeSuperfícieDePista,Tipus De Superfície De Pista,Type of runway surface,Type of Track Surface,Runway Surface Type,0.9,0.0,0.0,0.0,0,0,0,Type of runway surface,Type of runway surface,mt_vote,2026-03-19T13:17:19,,,,,en,en,en,TypeOfRunwaySurface
relation,en,TotalDeL'Àrea,Total De L'Àrea,Total area,Total Area,Total Area,0.9,0.0,0.0,0.0,0,0,0,Total area,Total area,mt_vote,2026-03-19T13:17:19,,,,,en,en,en,TotalArea
relation,en,TotalDeLlançaments,Total De Llançaments,Total launches,Total Releases,Total Releases,0.9,0.0,0.0,0.0,0,0,0,Total launches,Total launches,mt_vote_revoted_gte_langfilter,2026-03-19T13:41:07,0.709859311580658,,,nllb,lt,en,en,TotalLaunches
relation,en,Transmissió,Transmissió,Broadcasting,Transmission,Transmission,0.9,0.0,0.0,0.0,0,0,0,Transmission,Transmission,mt_vote,2026-03-19T13:17:20,,,,,en,en,en,Transmission
relation,en,TransmèsPer,Transmès Per,"== sync, corrected by elderman ==",Transmitted By,Transmitted By,0.9,0.0,0.0,1.0,0,0,1,Transmitted By,Transmitted By,mt_vote_revoted_gte_langfilter,2026-03-19T13:41:07,,0.8036305904388428,0.8036305904388428,salamandra,en,fi,fi,TransmittedBy
relation,en,Trèvols,Trèvols,Troubles,Trèvols,Clovers,0.9,0.0,0.0,0.0,0,0,0,Trèvols,Trèvols,mt_vote_revoted_gte_langfilter,2026-03-19T13:41:07,,1.0000001192092896,,madlad,en,fr,en,Trèvols
relation,en,TéAlSeuNord,Té Al Seu Nord,He's got the North Chair.,It's In Its North,It Has Its North,0.9,0.0,0.0,0.0,0,0,0,It's In Its North,It's In Its North,mt_vote,2026-03-19T13:17:22,,,,,en,en,en,It'sInItsNorth
relation,en,TéCapAL'Oest,Té Cap AL'Oest,It's heading west.,You're heading west.,It has no head to the west,0.9,0.0,0.0,0.0,0,0,0,It's heading west.,It's heading west.,mt_vote,2026-03-19T13:17:23,,,,,en,en,en,It'sHeadingWest.
relation,en,TéElNord-oest,Té El Nord-oest,It's got the Northwest,Tea The Northwest,Has The Northwest,0.9,0.0,0.0,0.0,0,0,0,Tea The Northwest,Tea The Northwest,mt_vote,2026-03-19T13:17:24,,,,,en,en,en,TeaTheNorthwest
relation,en,TéElSud-est,Té El Sud-est,It's got the Southeast,Tea The South-East,Has The Southeast,0.9,0.0,0.0,0.0,0,0,0,Has The Southeast,Has The Southeast,mt_vote,2026-03-19T13:17:24,,,,,en,en,en,HasTheSoutheast
relation,en,TéElSud-oest,Té El Sud-oest,It's got the Southwest,Tea The Southwest,Has The Southwest,0.9,0.0,0.0,0.0,0,0,0,Tea The Southwest,Tea The Southwest,mt_vote,2026-03-19T13:17:25,,,,,en,en,en,TeaTheSouthwest
relation,en,TéUnAdjunt,Té Un Adjunt,He's got an assistant.,Has An Attachment,Has an Adjunct,0.9,0.0,0.0,0.0,0,0,0,Has an Adjunct,Has an Adjunct,mt_vote,2026-03-19T13:17:26,,,,,en,en,en,HasAnAdjunct
relation,en,Títol,Títol,Title,_Title:,Title,0.9,0.0,0.0,0.0,0,0,0,Title,Title,mt_vote,2026-03-19T13:17:26,,,,,en,en,en,Title
relation,en,Ubicació,Ubicació,Location,Location,Location,0.9,0.0,0.0,0.0,0,0,0,Location,Location,mt_vote,2026-03-19T13:17:26,,,,,en,en,en,Location
relation,en,VaRebreL'estatutDeCampusTècnicPer,Va Rebre L'estatut De Campus Tècnic Per,It received the status of Technical Campus by,He received the status of Technical Campus by,It Received The Status Of Technical Campus For,0.9,0.0,0.0,0.0,0,0,0,It received the status of Technical Campus by,It received the status of Technical Campus by,mt_vote,2026-03-19T13:17:27,,,,,en,en,en,ItReceivedTheStatusOfTechnicalCampusBy
relation,en,VaServirComACapDeL'oficinaD'astronautesEn,Va Servir Com ACap De L'oficina D'astronautes En,He served as Acting Chief of the Astronaut Office at,He served as head of the astronaut office in,Served as Head of Astronaut Office in,0.9,0.0,0.0,0.0,0,0,0,He served as head of the astronaut office in,He served as head of the astronaut office in,mt_vote,2026-03-19T13:17:29,,,,,en,en,en,HeServedAsHeadOfTheAstronautOfficeIn
relation,en,VaixellAterrat,Vaixell Aterrat,Landed Vessel,Landed Ship,Ship Landed,0.9,0.0,0.0,0.0,0,0,0,Landed Ship,Landed Ship,mt_vote,2026-03-19T13:17:29,,,,,en,en,en,LandedShip
relation,en,VaixellEnServei,Vaixell En Servei,Ship in Service,Ship In Service,Vessel In Service,0.9,0.0,0.0,0.0,0,0,0,Ship in Service,Ship in Service,mt_vote,2026-03-19T13:17:30,,,,,en,en,en,ShipInService
relation,en,VariacióDelPlat,Variació Del Plat,Variation of the dish,Variation Del Plat,Variation Of The Dish,0.9,0.0,0.0,0.0,0,0,0,Variation of the dish,Variation of the dish,mt_vote,2026-03-19T13:17:30,,,,,en,en,en,VariationOfTheDish
relation,en,VelocitatD'escapament,Velocitat D'escapament,Escape velocity,Escape Speed,Escape Velocity,0.9,0.5926,1.0,0.5926,0,1,0,Escape Velocity,Escape Velocity,mt_vote_revoted_gte_langfilter,2026-03-19T13:41:07,0.7702531218528748,0.7887665033340454,0.8190749883651733,salamandra,es,es,es,EscapeVelocity
relation,en,VelocitatMitjana,Velocitat Mitjana,Average speed,Average Speed,Average speed,0.9,0.0,0.0,0.0,0,0,0,Average speed,Average speed,mt_vote,2026-03-19T13:17:31,,,,,en,en,en,AverageSpeed
relation,en,VelocitatMàxima,Velocitat Màxima,Maximum speed,Maximum Speed,Maximum speed,0.9,1.0,1.0,1.0,1,1,1,Maximum Speed,Maximum Speed,mt_vote_revoted_gte_langfilter,2026-03-19T13:41:07,0.8078888654708862,0.8336272835731506,0.8078888654708862,madlad,de,de,de,MaximumSpeed
relation,en,Veu,Veu,You see,Voice,Voice,0.9,0.0,0.0,0.0,0,0,0,Voice,Voice,mt_vote,2026-03-19T13:17:32,,,,,en,en,en,Voice
relation,en,Vicerector,Vicerector,Vice Principal,Vice-Rector,Vice-Rector,0.9,0.48,0.48,1.0,0,0,1,Vice-Rector,Vice-Rector,mt_vote_revoted_gte_langfilter,2026-03-19T13:41:07,0.8772082328796387,0.9723384976387024,0.9723384976387024,salamandra,es,mt,mt,Vice-Rector
relation,en,VolFinal,Vol Final,Final flight,Final Flight,Final Flight,0.9,0.0,0.0,0.0,0,0,0,Final flight,Final flight,mt_vote,2026-03-19T13:17:33,,,,,en,en,en,FinalFlight
relation,en,ZonaHorària,Zona Horària,Time zone,Time Zone,Time Zone,0.9,0.0,0.0,0.0,0,0,0,Time zone,Time zone,mt_vote_revoted_gte_langfilter,2026-03-19T13:41:07,0.7662010192871094,,,nllb,pl,en,en,TimeZone
relation,en,Àlbum,Àlbum,The album,Album,Album,0.9,0.0,0.0,0.0,0,0,0,Album,Album,mt_vote,2026-03-19T13:17:34,,,,,en,en,en,Album
relation,en,ÀreaD'aigua,Àrea D'aigua,Area of water,Water Area,Water Area,0.9,0.0,0.0,0.0,0,0,0,Water Area,Water Area,mt_vote,2026-03-19T13:17:35,,,,,en,en,en,WaterArea
relation,en,ÀreaDeSuperfície,Àrea De Superfície,Area Surface area,Surface Area,Area Of Surface,0.9,0.0,0.0,0.0,0,0,0,Area Surface area,Area Surface area,mt_vote,2026-03-19T13:17:35,,,,,en,en,en,AreaSurfaceArea
relation,en,ÀreaDeTerra,Àrea De Terra,Area of land,Land Area,Area Of Land,0.9,0.0,0.0,0.0,0,0,0,Area of land,Area of land,mt_vote,2026-03-19T13:17:36,,,,,en,en,en,AreaOfLand
relation,en,ÀreaDelPis,Àrea Del Pis,Area of the floor,Floor Area,Floor Area,0.9,0.0,0.0,1.0,0,0,1,Floor Area,Floor Area,mt_vote_revoted_gte_langfilter,2026-03-19T13:41:07,,0.6107771396636963,0.6107771396636963,salamandra,en,nl,nl,FloorArea
relation,en,ÀreaMetro,Àrea Metro,Metro area,Metro Area,Metro Area,0.9,1.0,1.0,1.0,1,1,1,Metro area,Metro area,mt_vote_revoted_gte_langfilter,2026-03-19T13:41:07,0.9372286200523376,0.9137070178985596,0.9137070178985596,nllb,it,it,it,MetroArea
relation,en,ÀreaUrban,Àrea Urban,Urban area,Urban Area,Urban Area,0.9,0.0,0.0,1.0,0,0,1,Urban Area,Urban Area,mt_vote_revoted_gte_langfilter,2026-03-19T13:41:07,,0.9596395492553712,0.9596395492553712,salamandra,en,hu,hu,UrbanArea
relation,en,Època,Època,Period,Epoch,Period,0.9,0.0,0.0,0.0,0,0,0,Epoch,Epoch,mt_vote_revoted_gte_langfilter,2026-03-19T13:41:07,,0.784683883190155,,madlad,en,pl,en,Epoch
relation,en,ÉsPartD'unConflicteMilitar,És Part D'un Conflicte Militar,It's Part of a Military Conflict,It's part of a military conflict.,Is Part of a Military Conflict,0.9,0.0,0.0,0.0,0,0,0,It's Part of a Military Conflict,It's Part of a Military Conflict,mt_vote,2026-03-19T13:17:38,,,,,en,en,en,It'sPartOfAMilitaryConflict
relation,en,ÉsPartDe,És Part De,It's part of,Is Part Of,It Is Part Of,0.9,0.0,0.0,0.0,0,0,0,It's part of,It's part of,mt_vote,2026-03-19T13:17:39,,,,,en,en,en,It'sPartOf
relation,en,ÒrganDeGovern,Òrgan De Govern,Governing body,Governing Body,Governing Body,0.9,0.0,0.0,0.0,0,0,0,Governing body,Governing body,mt_vote,2026-03-19T13:17:39,,,,,en,en,en,GoverningBody
relation,en,ÚltimaEmissió,Última Emissió,Last broadcast,Last Broadcast,Last Broadcast,0.9,0.0,0.0,0.0,0,0,0,Last broadcast,Last broadcast,mt_vote,2026-03-19T13:17:40,,,,,en,en,en,LastBroadcast
