kind,lang,source_token,source_query_text,qid,wikidata_label,wikidata_aliases_json,mt_nllb,mt_madlad,mt_salamandra,vote_threshold,sim_nllb_madlad,sim_nllb_salamandra,sim_madlad_salamandra,agree_nllb_madlad,agree_nllb_salamandra,agree_madlad_salamandra,mt_voted,final_text,final_source,processed_at,cos_en_nllb,cos_en_madlad,cos_en_salamandra,gte_winner,lang_nllb,lang_madlad,lang_salamandra,output_token
entity,ca,Metro_Manila,Metro Manila,Q13580,Metro Manila,[],Metro Manila,Metro Manilaphilippines. kgm,Metro Manila,0.9,0.6,1.0,0.6,0.0,1.0,0.0,Metro Manila,Metro Manila,wikidata_label,2026-02-28T20:35:42,1.0,0.8482072353363037,1.0,,it,it,it,Metro_Manila
entity,ca,Mexican_Spanish,Mexican Spanish,Q616620,castellà de Mèxic,[],L'espanyol mexicà,Espanyol mexicàName,Espanyol mexicà,0.9,0.8333,0.9375,0.8824,0.0,1.0,0.0,L'espanyol mexicà,castellà de Mèxic,wikidata_label,2026-02-28T20:35:43,0.8877042531967163,0.7924299240112305,0.8643341064453125,,fr,ca,ca,castellà_de_Mèxic
entity,ca,Mexican_peso,Mexican peso,Q115220009,peso mexicà,[],Peso mexicà,Pes mexicà,Pes mexicà,0.9,0.9524,0.9524,1.0,1.0,1.0,1.0,Pes mexicà,peso mexicà,wikidata_label,2026-02-28T20:35:44,0.949998378753662,0.796140193939209,0.796140193939209,,it,fr,fr,peso_mexicà
entity,ca,Mexicans,Mexicans,,,[],Mexicans,Mexicans,Mexicans,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Mexicans,Mexicans,mt_vote,2026-02-28T20:35:44,,,,,en,en,en,Mexicans
entity,ca,Mexico,Mexico,Q96,Mèxic,"[""Estats Units Mexicans"", ""República mexicana"", ""Territori mexicà"", ""República mexicà"", ""República Mexicana"", ""Estats Units de Mèxic""]",Mèxic,Mèxicworld. kgm,Mèxic,0.9,0.5,1.0,0.5,0.0,1.0,0.0,Mèxic,Mèxic,wikidata_label,2026-02-28T20:35:44,0.8292601704597473,0.7177919149398804,0.8292601704597473,,oc,oc,oc,Mèxic
entity,ca,Mexico_City,Mexico City,Q1489,Ciutat de Mèxic,"[""Ciudad de México"", ""México D.F."", ""Mèxic DF"", ""Mèxic D.F.""]",Ciutat de Mèxic,Ciutat de Mèxicmexico_ states. kgm,Ciutat de Mèxic,0.9,0.6122,1.0,0.6122,0.0,1.0,0.0,Ciutat de Mèxic,Ciutat de Mèxic,wikidata_label,2026-02-28T20:35:46,0.8924649357795715,0.6876319646835327,0.8924649357795715,,ca,ca,ca,Ciutat_de_Mèxic
entity,ca,Meyer_Werft,Meyer Werft,Q705377,Meyer Werft,[],Meyer Werft,Meyer Werft,Meyer Werft,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Meyer Werft,Meyer Werft,wikidata_label,2026-02-28T20:35:47,,,,,en,en,en,Meyer_Werft
entity,ca,Michael_Jackson,Michael Jackson,Q2831,,"[""MJJ"", ""King of Music"", ""The King""]",Michael Jackson,Michael Jackson,Michael Jackson,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Michael Jackson,MJJ,wikidata_alias,2026-02-28T20:35:53,1.0,1.0,1.0,,de,de,de,MJJ
entity,ca,Michael_R._Burns,Michael R. Burns,Q3856128,Michael Burns,[],Michael R. Burns,Michael R. Burns,Michael R. Burns,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Michael R. Burns,Michael Burns,wikidata_label,2026-02-28T20:35:54,1.0000001192092896,1.0000001192092896,1.0000001192092896,,de,de,de,Michael_Burns
entity,ca,Michael_Rooker,Michael Rooker,Q525065,Michael Rooker,[],Michael Rooker,Michael Rooker,Michael Rooker,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Michael Rooker,Michael Rooker,wikidata_label,2026-02-28T20:35:55,1.0000001192092896,1.0000001192092896,1.0000001192092896,,de,de,de,Michael_Rooker
entity,ca,Michael_Tinkham,Michael Tinkham,Q388458,Michael Tinkham,[],Michael Tinkham,Michael Tinkham,Michael Tinkham,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Michael Tinkham,Michael Tinkham,wikidata_label,2026-02-28T20:35:56,1.0,1.0,1.0,,de,de,de,Michael_Tinkham
entity,ca,Michel_Temer,Michel Temer,Q463533,Michel Temer,[],Michel Temer,Michel Temer,Michel Temer,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Michel Temer,Michel Temer,wikidata_label,2026-02-28T20:35:57,1.0,1.0,1.0,,de,de,de,Michel_Temer
entity,ca,Michele_Marcolini,Michele Marcolini,Q2162463,Michele Marcolini,[],Michele Marcolini,Michele Marcolini,Michele Marcolini,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Michele Marcolini,Michele Marcolini,wikidata_label,2026-02-28T20:35:59,1.0000001192092896,1.0000001192092896,1.0000001192092896,,de,de,de,Michele_Marcolini
entity,ca,Michigan,Michigan,Q1166,Michigan,"[""Estat de Michigan""]",Michigan,Michiganusa. kgm,Michigan,0.9,0.0,1.0,0.0,0.0,1.0,0.0,Michigan,Michigan,wikidata_label,2026-02-28T20:36:00,1.0000001192092896,,1.0000001192092896,,fr,en,fr,Michigan
entity,ca,Mid-Atlantic_Regional_Spaceport,Mid-Atlantic Regional Spaceport,Q2660820,Mid-Atlantic Regional Spaceport,[],Aeroport Espacial Regional de l'Atlàntic Mitjà,Mid- Atlantic Regional Spaceport,Port espacial regional de l'Atlàntic mitjà,0.9,0.0,0.9545,0.0,0.0,1.0,0.0,Aeroport Espacial Regional de l'Atlàntic Mitjà,Mid-Atlantic Regional Spaceport,wikidata_label,2026-02-28T20:36:01,0.7929791212081909,,0.8252419829368591,,ca,en,ca,Mid-Atlantic_Regional_Spaceport
entity,ca,Mid-Atlantic_Regional_Spaceport_Launch_Pad_0,Mid-Atlantic Regional Spaceport Launch Pad 0,Q6840641,plataforma de llançament 0,"[""LP-0""]",Plataforma de llançament del port espacial regional de l'Atlàntic Mitjà 0,Port espacial regional de llançament 0 de l' Atlàntic mitjà,Mid-Atlantic Regional Spaceport Launch Pad 0,0.9,0.6364,0.0,0.0,0.0,0.0,0.0,Plataforma de llançament del port espacial regional de l'Atlàntic Mitjà 0,plataforma de llançament 0,wikidata_label,2026-02-28T20:36:03,0.8205201625823975,0.8191452026367188,,,ca,ca,en,plataforma_de_llançament_0
entity,ca,Mid-size_car,Mid-size car,Q4010528,mid size,[],Automòbil de mida mitjana,Cotxe de mida mitjana,Cotxe de mida mitjana,0.9,0.7391,0.7391,1.0,0.0,0.0,1.0,Cotxe de mida mitjana,mid size,wikidata_label,2026-02-28T20:36:04,0.8097107410430908,0.8434207439422607,0.8434207439422607,,ca,ca,ca,mid_size
entity,ca,Mike_Akhigbe,Mike Akhigbe,Q3296213,,[],Mike Akhigbe,Mike Akhigbe,Mike Akhigbe,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Mike Akhigbe,Mike Akhigbe,mt_vote_revoted_gte_langfilter,2026-02-28T21:16:41,1.000000238418579,1.000000238418579,1.000000238418579,nllb,xh,xh,xh,Mike_Akhigbe
entity,ca,Mike_Mularkey,Mike Mularkey,Q3857431,Mike Mularkey,[],Mike Mularkey,Mike Mularkey,Mike Mularkey,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Mike Mularkey,Mike Mularkey,wikidata_label,2026-02-28T20:36:06,,,,,en,en,en,Mike_Mularkey
entity,ca,Mikulov,Mikulov,Q682544,Mikulov,"[""Nikolsburg""]",Mikulov,Mikulovczech. kgm,Mikulov,0.9,0.0,0.0,0.0,0.0,0.0,0.0,Mikulov,Mikulov,wikidata_label,2026-02-28T20:36:07,,0.790359377861023,,,en,pl,en,Mikulov
entity,ca,Milan,Milan,Q1076681,Milan,[],Milà,Milàitalyprovince. kgm,Milà,0.9,0.3077,1.0,0.3077,0.0,1.0,0.0,Milà,Milan,wikidata_label,2026-02-28T20:36:07,0.8976836204528809,0.624056875705719,0.8976836204528809,,fr,vi,fr,Milan
entity,ca,Military_Cross,Military Cross,Q1335064,Creu Militar,[],Creu militar,Creu Militar,Creu Militar,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Creu militar,Creu Militar,wikidata_label,2026-02-28T20:36:13,0.8032878041267395,0.8328206539154053,0.8328206539154053,,fr,ca,ca,Creu_Militar
entity,ca,Milk,Milk,Q8495,llet,[],La llet,Llet,Llet,0.9,0.0,0.0,0.0,0.0,0.0,0.0,Llet,llet,wikidata_label,2026-02-28T20:36:14,0.6826339960098267,,,,es,en,en,llet
entity,ca,Milonga_(music),Milonga (music),,,[],Milonga (música),Milonga (música),Milonga (música),0.9,1.0,1.0,1.0,1.0,1.0,1.0,Milonga (música),Milonga (música),mt_vote_revoted_gte_langfilter,2026-02-28T21:16:41,0.9756625890731812,0.9756625890731812,0.9756625890731812,nllb,ga,ga,ga,Milonga_(música)
entity,ca,Minangkabau_people,Minangkabau people,,,[],Pobles de Minangkabau,MinangkabauName,Minangkabau,0.9,0.6111,0.6875,0.8462,0.0,0.0,0.0,Minangkabau,Minangkabau,mt_vote_revoted_gte_langfilter,2026-02-28T21:16:41,0.8784708976745605,0.8883592486381531,0.9232710599899292,salamandra,fr,de,de,Minangkabau
entity,ca,Mindanao,Mindanao,Q124873,Mindanao,[],Mindanao,Mindanaophilippines. kgm,Mindanao,0.9,0.5,1.0,0.5,0.0,1.0,0.0,Mindanao,Mindanao,wikidata_label,2026-02-28T20:36:16,1.0,0.8385306000709534,1.0,,fr,fr,fr,Mindanao
entity,ca,"Ministry_of_Economy,_Development_and_Tourism_(Greece)","Ministry of Economy, Development and Tourism (Greece)",,,[],"Ministeri d'Economia, Desenvolupament i Turisme (Grècia)","Ministeri d' Economia, Desenvolupament i Turisme (Grècia)","Ministeri d'Economia, Desenvolupament i Turisme (Grècia)",0.9,0.9912,1.0,0.9912,1.0,1.0,1.0,"Ministeri d' Economia, Desenvolupament i Turisme (Grècia)","Ministeri d' Economia, Desenvolupament i Turisme (Grècia)",mt_vote_revoted_gte_langfilter,2026-02-28T21:16:41,0.9216665029525756,0.930803656578064,0.9216665029525756,madlad,ca,ca,ca,"Ministeri_d'_Economia,_Desenvolupament_i_Turisme_(Grècia)"
entity,ca,"Ministry_of_Health,_Welfare_and_Sport_(Netherlands)","Ministry of Health, Welfare and Sport (Netherlands)",,,[],"Ministeri de Salut, Benestar Social i Esport (Països Baixos)","Ministeri de Salut, Benestar i Esport (Països Baixos)","Ministeri de Salut, Benestar i Esport (Països Baixos)",0.9,0.9381,0.9381,1.0,1.0,1.0,1.0,"Ministeri de Salut, Benestar i Esport (Països Baixos)","Ministeri de Salut, Benestar i Esport (Països Baixos)",mt_vote_revoted_gte_langfilter,2026-02-28T21:16:41,0.9085641503334044,0.910082221031189,0.910082221031189,madlad,ca,ca,ca,"Ministeri_de_Salut,_Benestar_i_Esport_(Països_Baixos)"
entity,ca,Ministry_of_Health_(Greece),Ministry of Health (Greece),Q2605975,Ministeri de Salut de Grècia,[],Ministeri de Salut (Grècia),Ministeri d'Afers Exteriors (Grècia),Ministeri de Salut (Grècia),0.9,0.7302,1.0,0.6984,0.0,1.0,0.0,Ministeri de Salut (Grècia),Ministeri de Salut de Grècia,wikidata_label,2026-02-28T20:36:20,0.9534459114074708,0.7321900129318237,0.9534459114074708,,oc,oc,oc,Ministeri_de_Salut_de_Grècia
entity,ca,Ministry_of_Public_Works_and_Transport_(Spain),Ministry of Public Works and Transport (Spain),,,[],Ministeri d'Obras Públiques i Transport (Espanya),Ministeri d' Obres Públiques i Transports (Espanya),Ministeri d'Obres Públiques i Transport (Espanya),0.9,0.96,0.9796,0.98,1.0,1.0,1.0,Ministeri d' Obres Públiques i Transports (Espanya),Ministeri d' Obres Públiques i Transports (Espanya),mt_vote_revoted_gte_langfilter,2026-02-28T21:16:41,0.9337207078933716,0.9492504596710204,0.9316812753677368,madlad,ca,ca,ca,Ministeri_d'_Obres_Públiques_i_Transports_(Espanya)
entity,ca,Minna,Minna,Q8095855,Minna,[],Minna,Menys,Minna,0.9,0.4,1.0,0.4,0.0,1.0,0.0,Minna,Minna,wikidata_label,2026-02-28T20:36:21,,,,,en,en,en,Minna
entity,ca,Minnesota_Wild,Minnesota Wild,Q206357,Minnesota Wild,[],Minnesota Wild,Minnesota Wildusa. kgm,Minnesota Wild,0.9,0.7778,1.0,0.7778,0.0,1.0,0.0,Minnesota Wild,Minnesota Wild,wikidata_label,2026-02-28T20:36:22,1.0,0.7942251563072205,1.0,,fr,et,fr,Minnesota_Wild
entity,ca,Minotaur_IV,Minotaur IV,Q907608,,[],Minotaure IV,Minotaure IVConstellation name (optional),Minotaure IV,0.9,0.0,0.0,0.0,0.0,0.0,0.0,Minotaure IVConstellation name (optional),Minotaure IVConstellation name (optional),mt_vote_revoted_gte_langfilter,2026-02-28T21:16:41,,0.8643923401832581,,madlad,en,nl,en,Minotaure_IVConstellation_name_(optional)
entity,ca,Minotaur_V,Minotaur V,Q3270785,,[],Minotaure V,Minotaure V,Minotaur V,0.9,1.0,0.9524,0.9524,1.0,1.0,1.0,Minotaure V,Minotaure V,mt_vote,2026-02-28T20:36:24,,,,,en,en,en,Minotaure_V
entity,ca,"Miri,_Malaysia","Miri, Malaysia",,,[],"Miri, Malàisia",Mirimalaysia. kgm,"Miri, Malàisia",0.9,0.0,1.0,0.0,0.0,1.0,0.0,"Miri, Malàisia","Miri, Malàisia",mt_vote_revoted_gte_langfilter,2026-02-28T21:16:41,0.8695140480995178,,0.8695140480995178,salamandra,fr,en,fr,"Miri,_Malàisia"
entity,ca,Mobile_Applications,Mobile Applications,,,[],Aplicacions mòbils,Aplicacions mòbils,Aplicacions mòbils,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Aplicacions mòbils,Aplicacions mòbils,mt_vote_revoted_gte_langfilter,2026-02-28T21:16:41,0.9163432121276855,0.9163432121276855,0.9163432121276855,nllb,oc,oc,oc,Aplicacions_mòbils
entity,ca,Modern_Hebrew,Modern Hebrew,Q8141,hebreu modern,[],L'hebreu modern,Hebreu modernKCharselect unicode block name,Hebreu modern,0.9,0.4483,0.9286,0.4643,0.0,1.0,0.0,L'hebreu modern,hebreu modern,wikidata_label,2026-02-28T20:36:26,0.9018417596817015,0.6261985301971436,0.8451591730117798,,cy,ca,ca,hebreu_modern
entity,ca,Modern_Standard_Arabic,Modern Standard Arabic,Q56467,àrab estàndard modern,"[""àrab""]",Àrab estàndard modern,Àrab estàndard modernKCharselect unicode block name,Àrab estàndard modern,0.9,0.5833,1.0,0.5833,0.0,1.0,0.0,Àrab estàndard modern,àrab estàndard modern,wikidata_label,2026-02-28T20:36:27,0.8331934213638306,0.6841545701026917,0.8331934213638306,,ca,ca,ca,àrab_estàndard_modern
entity,ca,Mols,Mols,Q37102030,,[],Mols,Mols,Mols,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Mols,Mols,mt_vote,2026-02-28T20:36:27,,,,,en,en,en,Mols
entity,ca,Monarch_(band),Monarch (band),,,[],Monarca (banda),Monarquia (grup musical),Monarch (grup),0.9,0.0,0.0,0.0,0.0,0.0,0.0,Monarca (banda),Monarca (banda),mt_vote_revoted_gte_langfilter,2026-02-28T21:16:41,0.8658010959625244,,,nllb,it,en,en,Monarca_(banda)
entity,ca,Monarchy_of_Denmark,Monarchy of Denmark,Q1273134,monarquia de Dinamarca,"[""monarquia danesa""]",Monarquia de Dinamarca,Monarquia de Dinamarca,Monarquia de Dinamarca,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Monarquia de Dinamarca,monarquia de Dinamarca,wikidata_label,2026-02-28T20:36:34,0.9178951978683472,0.9178951978683472,0.9178951978683472,,ro,ro,ro,monarquia_de_Dinamarca
entity,ca,Mondelez_International,Mondelez International,Q12857502,Mondelēz International,[],Mondelez Internacional,Mondelez International,Mondelez International,0.9,0.9545,0.9545,1.0,1.0,1.0,1.0,Mondelez International,Mondelēz International,wikidata_label,2026-02-28T20:36:35,0.9520613551139832,1.0,1.0,,es,br,br,Mondelēz_International
entity,ca,Monocacy_National_Battlefield,Monocacy National Battlefield,Q6901361,Monocacy National Battlefield,[],Camp de Batalla Nacional Monocacy,Camp de batalla nacional de Monocacy,Monocacy National Battlefield,0.9,0.9565,0.0,0.0,1.0,0.0,0.0,Camp de Batalla Nacional Monocacy,Monocacy National Battlefield,wikidata_label,2026-02-28T20:36:36,0.8969293832778931,0.9204268455505372,,,ca,ca,en,Monocacy_National_Battlefield
entity,ca,Monocotyledon,Monocotyledon,,,[],Monocotíledon,Monocotiledònia,Monocotiledònia,0.9,0.7857,0.7857,1.0,0.0,0.0,1.0,Monocotiledònia,Monocotiledònia,mt_vote_revoted_gte_langfilter,2026-02-28T21:16:41,0.6730896830558777,0.7135220766067505,0.7135220766067505,madlad,cs,ht,ht,Monocotiledònia
entity,ca,"Monroe_Township,_Madison_County,_Indiana","Monroe Township, Madison County, Indiana",,,[],"Monroe Township, comtat de Madison, Indiana","Monroe Township, Comtat de Madison, Indianausa. kgm","Monroe Township, Madison County, Indiana",0.9,0.9149,0.7952,0.7253,1.0,0.0,0.0,"Monroe Township, comtat de Madison, Indiana","Monroe Township, comtat de Madison, Indiana",mt_vote_revoted_gte_langfilter,2026-02-28T21:16:41,0.966891348361969,0.9293689727783204,1.0,nllb,nl,nl,nl,"Monroe_Township,_comtat_de_Madison,_Indiana"
entity,ca,Montevideo,Montevideo,Q1335,Montevideo,[],Montevideo,Montevideoworld. kgm,Montevideo,0.9,0.6667,1.0,0.6667,0.0,1.0,0.0,Montevideo,Montevideo,wikidata_label,2026-02-28T20:36:38,1.0000001192092896,0.7833464741706848,1.0000001192092896,,sl,sl,sl,Montevideo
entity,ca,Montreal_Canadiens,Montreal Canadiens,Q188143,Canadiens de Montréal,"[""Montreal Canadiens""]",Montreal Canadiens,Canadencs de Mont-real,Montreal Canadiens,0.9,0.4,1.0,0.4,0.0,1.0,0.0,Montreal Canadiens,Canadiens de Montréal,wikidata_label,2026-02-28T20:36:39,1.0,0.6338154077529907,1.0,,de,es,de,Canadiens_de_Montréal
entity,ca,Montreal_Locomotive_Works,Montreal Locomotive Works,Q2076679,,[],Montreal Locomotive Works,Montreal Locomotive Works,Montreal Locomotive Works,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Montreal Locomotive Works,Montreal Locomotive Works,mt_vote_revoted_gte_langfilter,2026-02-28T21:16:41,1.0,1.0,1.0,nllb,es,es,es,Montreal_Locomotive_Works
entity,ca,Morelos,Morelos,Q66117,Morelos,"[""Estat de Morelos""]",Morelos,Morelosmexico_ states. kgm,Morelos,0.9,0.4242,1.0,0.4242,0.0,1.0,0.0,Morelos,Morelos,wikidata_label,2026-02-28T20:36:41,,,,,en,en,en,Morelos
entity,ca,Moro_people,Moro people,Q1048545,Moro,[],Poble Moro,Moroworld. kgm,Moro people,0.9,0.0,0.0,0.0,0.0,0.0,0.0,Moroworld. kgm,Moro,wikidata_label,2026-02-28T20:36:42,,,1.0,,en,en,it,Moro
entity,ca,Moscow,Moscow,Q649,Moscou,[],Moscou,Moscouworld. kgm,Moscou,0.9,0.0,0.0,0.0,0.0,0.0,0.0,Moscou,Moscou,wikidata_label,2026-02-28T20:36:43,,0.7060006260871887,,,en,nl,en,Moscou
entity,ca,Motherwell_F.C.,Motherwell F.C.,Q216523,Motherwell FC,"[""Motherwell F.C."", ""Motherwell Football Club"", ""The Motherwell Football & Athletic Club Ltd."", ""Motherwell Football & Athletic Club""]",Motherwell F.C.,Motherwell F.C.,Motherwell F.C.,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Motherwell F.C.,Motherwell FC,wikidata_label,2026-02-28T20:36:44,,,,,en,en,en,Motherwell_FC
entity,ca,MotorSport_Vision,MotorSport Vision,Q2282716,,[],MotorSport Vision,MotorSport Vision,MotorSport Vision,0.9,1.0,1.0,1.0,1.0,1.0,1.0,MotorSport Vision,MotorSport Vision,mt_vote,2026-02-28T20:36:45,,,,,en,en,en,MotorSport_Vision
entity,ca,Movieplay,Movieplay,,,[],Pel·lícula,Reproducció de pel· lícules,Movieplay,0.9,0.4865,0.0,0.0,0.0,0.0,0.0,Pel·lícula,Pel·lícula,mt_vote_revoted_gte_langfilter,2026-02-28T21:16:41,0.7386114597320557,0.5621472001075745,,nllb,ca,ca,en,Pel·lícula
entity,ca,Mulatu_Teshome,Mulatu Teshome,Q15054736,Mulatu Teschome,[],Mulatu Teshome,Mulatu Teshome,Mulatu Teshome,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Mulatu Teshome,Mulatu Teschome,wikidata_label,2026-02-28T20:36:51,,,,,en,en,en,Mulatu_Teschome
entity,ca,Mumbai,Mumbai,Q1156,Bombai,[],Mumbai,Mumbaiindia. kgm,Mumbai,0.9,0.5455,1.0,0.5455,0.0,1.0,0.0,Mumbai,Bombai,wikidata_label,2026-02-28T20:36:52,1.0000001192092896,0.7637059688568115,1.0000001192092896,,id,id,id,Bombai
entity,ca,Munster,Munster,Q149419,Munster,[],Munster,Munsterrepublic_ of_ ireland. kgm,Munster,0.9,0.0,1.0,0.0,0.0,1.0,0.0,Munster,Munster,wikidata_label,2026-02-28T20:36:53,1.0,,1.0,,de,en,de,Munster
entity,ca,Music_download,Music download,Q6473564,descàrrega digital,"[""descàrrega d'àudio"", ""descàrrega de música""]",Descarrega de música,Baixa música,Descàrrega de música,0.9,0.5625,0.95,0.5,0.0,1.0,0.0,Descarrega de música,descàrrega digital,wikidata_label,2026-02-28T20:36:54,0.8282040357589722,0.692609429359436,0.7929761409759521,,ca,ca,ca,descàrrega_digital
entity,ca,Musician,Musician,Q639669,músic,"[""música"", ""musicista"", ""musicant""]",Músic,Músic,Músic,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Músic,músic,wikidata_label,2026-02-28T20:36:55,0.8888422250747681,0.8888422250747681,0.8888422250747681,,ga,ga,ga,músic
entity,ca,N._R._Pogson,N. R. Pogson,Q337194,Norman Pogson,[],N. R. Pogson,N. R. Pogson,N. R. Pogson,0.9,1.0,1.0,1.0,1.0,1.0,1.0,N. R. Pogson,Norman Pogson,wikidata_label,2026-02-28T20:36:56,,,,,en,en,en,Norman_Pogson
entity,ca,NASA,NASA,Q309751,Nasa,[],La NASA,NASA,NASA,0.9,0.0,0.0,0.0,0.0,0.0,0.0,NASA,Nasa,wikidata_label,2026-02-28T20:36:57,0.8902749419212341,,,,es,en,en,Nasa
entity,ca,NRBQ,NRBQ,Q1961357,,[],NRBQ,NRBQ,NRBQ,0.9,1.0,1.0,1.0,1.0,1.0,1.0,NRBQ,NRBQ,mt_vote,2026-02-28T20:36:57,,,,,en,en,en,NRBQ
entity,ca,NZ289147,NZ289147,,,[],NZ289147,NZ289147,NZ289147,0.9,1.0,1.0,1.0,1.0,1.0,1.0,NZ289147,NZ289147,mt_vote,2026-02-28T20:36:58,,,,,en,en,en,NZ289147
entity,ca,Najib_Razak,Najib Razak,Q57675,Najib Razak,[],Najib Razak,Najib Razak,Najib Razak,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Najib Razak,Najib Razak,wikidata_label,2026-02-28T20:36:59,1.0000001192092896,1.0000001192092896,1.0000001192092896,,rw,rw,rw,Najib_Razak
entity,ca,Narendra_Modi,Narendra Modi,Q1058,Narendra Modi,[],Narendra Modi,Narendra Modi,Narendra Modi,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Narendra Modi,Narendra Modi,wikidata_label,2026-02-28T20:37:05,1.0000001192092896,1.0000001192092896,1.0000001192092896,,mg,mg,mg,Narendra_Modi
entity,ca,"Nashville,_Tennessee","Nashville, Tennessee",Q103932843,"Nashville, Tennessee",[],"Nashville, Tennessee",Nashvilleusa. kgm,"Nashville, Tennessee",0.9,0.0,1.0,0.0,0.0,1.0,0.0,"Nashville, Tennessee","Nashville, Tennessee",wikidata_label,2026-02-28T20:37:06,1.0,,1.0,,da,en,da,"Nashville,_Tennessee"
entity,ca,National_Anthem_of_Uruguay,National Anthem of Uruguay,Q336306,"Orientales, la Patria o la tumba",[],Himne Nacional de l'Uruguai,Himne nacional de l' Uruguai,Himne nacional de l'Uruguai,0.9,0.9818,1.0,0.9818,1.0,1.0,1.0,Himne Nacional de l'Uruguai,"Orientales, la Patria o la tumba",wikidata_label,2026-02-28T20:37:07,0.906101405620575,0.894914984703064,0.9062151312828064,,oc,oc,oc,"Orientales,_la_Patria_o_la_tumba"
entity,ca,National_Assembly_(Azerbaijan),National Assembly (Azerbaijan),,,[],Assemblea Nacional (Azerbaidjan),Assemblea Nacional (Azerbaidjan),Assemblea Nacional (Azerbaidjan),0.9,1.0,1.0,1.0,1.0,1.0,1.0,Assemblea Nacional (Azerbaidjan),Assemblea Nacional (Azerbaidjan),mt_vote_revoted_gte_langfilter,2026-02-28T21:16:41,0.914154052734375,0.914154052734375,0.914154052734375,nllb,es,es,es,Assemblea_Nacional_(Azerbaidjan)
entity,ca,National_Hockey_League,National Hockey League,Q1215892,NHL,[],Lliga Nacional de Hockey,Lliga Nacional d' Hoquei,Lliga Nacional d'Hoquei,0.9,0.8333,0.8085,0.9787,0.0,0.0,1.0,Lliga Nacional d' Hoquei,NHL,wikidata_label,2026-02-28T20:37:09,0.7955191731452942,0.797705352306366,0.7965474128723145,,es,ca,ca,NHL
entity,ca,National_League_North,National League North,Q59041,,[],Lliga Nacional Nord,Lliga Nacional Nord,National League North,0.9,1.0,0.0,0.0,1.0,0.0,0.0,Lliga Nacional Nord,Lliga Nacional Nord,mt_vote_revoted_gte_langfilter,2026-02-28T21:16:41,0.829802393913269,0.829802393913269,,madlad,es,es,en,Lliga_Nacional_Nord
entity,ca,National_Park_Service,National Park Service,Q308439,Servei de Parcs Nacionals,"[""Servei dels Parcs Nacionals dels Estats Units"", ""Sistema de Parcs Nacionals dels Estats Units"", ""Servei dels Parcs Nacionals"", ""Servei de Parcs Nacionals dels Estats Units"", ""Servei Nacional de Parcs""]",Servei de Parcs Nacionals,Servei de Parcs Nacionals,Servei del Parc Nacional,0.9,1.0,0.9388,0.9388,1.0,1.0,1.0,Servei de Parcs Nacionals,Servei de Parcs Nacionals,wikidata_label,2026-02-28T20:37:10,0.7261034250259399,0.7261034250259399,0.7554019689559937,,ca,ca,ca,Servei_de_Parcs_Nacionals
entity,ca,National_and_Kapodistrian_University_of_Athens,National and Kapodistrian University of Athens,Q547867,Universitat d'Atenes,[],Universitat Nacional i Kapodistria d'Atenes,Universitat Nacional i Kapodistriana d'Atenes,Universitat Nacional i Kapodistriana d'Atenes,0.9,0.9773,0.9773,1.0,1.0,1.0,1.0,Universitat Nacional i Kapodistriana d'Atenes,Universitat d'Atenes,wikidata_label,2026-02-28T20:37:12,0.9514671564102172,0.9557814598083496,0.9557814598083496,,ca,ca,ca,Universitat_d'Atenes
entity,ca,Native_American,Native American,Q17061936,,[],Indígenes americans,Nadiu americà,Natiu americà,0.9,0.5,0.5,0.9231,0.0,0.0,1.0,Natiu americà,Natiu americà,mt_vote_revoted_gte_langfilter,2026-02-28T21:16:41,0.854708194732666,0.698572039604187,0.706616997718811,salamandra,es,ca,ca,Natiu_americà
entity,ca,Native_Americans_in_the_United_States,Native Americans in the United States,Q49297,amerindis dels Estats Units,[],Els nadius americans als Estats Units,Estats Units d'Amèrica,Nadius americans als Estats Units,0.9,0.4068,0.9429,0.4364,0.0,1.0,0.0,Els nadius americans als Estats Units,amerindis dels Estats Units,wikidata_label,2026-02-28T20:37:13,0.7309212684631348,0.7096297740936279,0.7233349084854126,,ca,oc,ca,amerindis_dels_Estats_Units
